ridge_rev,elastic_rev,rf_rev,lgbm_rev,baseline_rev,Date,Actual_Revenue,Actual_COGS,Meta_Revenue,Meta_COGS
-7936622.96670568,5155574.394071131,5775512.994614051,5557545.528614527,4216638.609215806,2018-01-30,5706924.49,4618954.53,8437105.318447031,11832129.209071066
-63168419.215171576,4598493.7449536,5171066.475870175,5350235.714491552,3753385.7568929433,2018-01-31,5009601.43,4199624.93,41152526.31907156,108017087.29510091
-103681297.46200323,4199363.329981774,4286442.6849183375,4202553.485751746,3428085.7181529226,2018-02-01,3670728.79,3012405.31,64932534.27988428,178793134.55804983
-234381621.0502473,2903985.4917573323,2742242.172735699,2500839.812930965,2348805.6284323083,2018-02-02,4258063.02,3505527.95,142326691.4174863,406728435.9994405
-295284286.64819664,2299725.7869421453,2234182.0166435447,2323343.7416847544,1845349.8418786319,2018-02-03,1981564.16,1568068.11,178494207.02127862,512749624.3278558
-255046009.64128804,2696688.269889639,2384741.993770167,2512113.383638186,2176090.180001552,2018-02-04,2874335.62,2202119.84,154487039.38240954,442778555.5341515
-228814140.7908386,2954087.271344101,2753553.6287529687,2602613.0276900628,2390549.3201737762,2018-02-05,3130745.66,2498095.83,138995586.50000453,396925053.65655905
-225221479.54278314,2999846.579119627,2758578.581310503,2754260.6776924217,2428674.9606967117,2018-02-06,3339473.15,2568216.59,136845910.31950945,390743032.4300553
-209511342.26300013,3158221.008421323,3219472.52987076,3000745.4603095595,2560629.023227593,2018-02-07,2805812.6,2202832.26,127703816.15297942,363477678.7449998
-217879902.431966,3062024.3055442227,2643841.17241751,2807056.6648804746,2480480.063558549,2018-02-08,2150875.76,1718669.78,132378865.15453579,377767829.6528906
-201313698.17124367,3229176.885535446,3417041.8464640696,3252289.3531498,2619747.886587881,2018-02-09,2144621.01,1686060.42,122900922.52695724,349124786.9285149
-196157344.5521742,3288535.6155303167,3872891.510576876,3816924.8610783224,2669204.264135901,2018-02-10,2584198.15,2095864.1,120065413.99049346,339991758.2305301
-168768543.49962032,3559644.11194359,3565137.177227769,3466224.8741799756,2895085.851498862,2018-02-11,2962791.58,2320546.01,103499883.15184201,292256983.73478425
-161757447.03809994,3625328.690109793,3633354.2461051256,3646101.6937725297,2949812.7854671404,2018-02-12,3622566.63,2796978.04,99335759.60899761,280064676.65155584
-134562241.37018138,3883466.3149757516,3882191.954034468,3947652.407651796,3164887.330286802,2018-02-13,4418784.14,3538184.9,83188018.58436616,232566534.41912934
-118224401.68800545,4030113.1281223204,3981203.913664405,3993797.4141440527,3287070.203097883,2018-02-14,4218153.95,3395697.77,73459345.01476546,204057874.63626888
-151894270.90494,3733755.728750209,3596361.7510718615,3545213.8048049374,3040151.7896856866,2018-02-15,3128927.36,2501462.4,93415826.73465523,262890707.14107645
-117406114.66803986,4056213.0286411867,3874063.3757140436,3893464.25580255,3308816.0614432073,2018-02-16,3463265.1,2649618.11,72915213.3728771,202547549.29154378
-126724064.54589689,3974872.04781843,3559328.1161214295,3560136.5824797438,3241044.5599632375,2018-02-17,4206774.3,3318989.93,78322987.00611705,218850426.4660455
-110314341.1817385,4107976.9622542546,3978921.6963968887,4033603.0838198024,3351944.623061014,2018-02-18,3926304.19,3167573.08,68721198.10191399,190132415.58245522
-103549229.6483916,4211225.2985076215,4158967.012143694,4158108.1290066177,3437968.847288734,2018-02-19,4186201.52,3338454.11,64783334.066107936,178426311.59893522
-66024482.10745525,4561256.974440851,4877724.554722418,4669714.417457635,3729607.4777010726,2018-02-20,5091061.73,4033905.61,42717197.453443944,113058289.7575497
-91319930.52871925,4314223.444410177,4475987.476484146,4608483.513501749,3523784.618464144,2018-02-21,3907743.08,3150049.7,57628161.0863491,157065092.2297642
-61683283.98737109,4604350.436122842,4715448.640169329,4607843.219095903,3765511.9943741863,2018-02-22,3063440.84,2341066.15,40025286.05380988,105250069.5725636
504342.0697134137,5228779.573956395,5013243.962095322,5040584.985783802,4285772.505260273,2018-02-23,3544367.16,2804587.84,2959421.253963,-2987963.594457295
16819894.49337095,5382585.607837523,5301403.224164875,5357470.485570552,4413920.282031204,2018-02-24,3364498.21,2679591.94,-6651615.265592941,-31583313.180014595
224867938.16517025,7420254.963784916,7371929.11296524,7593903.712479899,6111661.203955796,2018-02-25,4015454.83,3238625.9,-130066204.77504762,-394486705.15158284
210097339.1480319,7299631.248074626,6995475.74742805,7044121.502059953,6011160.198864739,2018-02-26,7426597.23,5998758.22,-121419087.48784372,-368645401.4201492
142250771.0053299,6602685.010652696,6276792.406975012,5931044.266352702,5430480.048673026,2018-02-27,8416365.51,6844455.72,-81195070.29557195,-250396965.2932177
32992577.17937666,5545741.97847872,5235205.458352163,4704352.532835295,4549858.552046296,2018-02-28,8409092.75,6627677.09,-16350521.096909136,-59604431.391146794
-128475066.91030592,3928021.691690425,2978931.339629445,2352329.2583667394,3281499.387444616,2018-03-01,6963830.59,5570058.79,79144249.2519816,221974215.64622274
-259124947.1236883,2650259.301292312,2319024.1366271796,1630536.6344874674,2190467.451250406,2018-03-02,5613671.87,4371797.12,156972219.70394114,449978894.6635456
-312105868.6371297,2132289.820766433,2842125.316375257,1631963.2571035079,1748193.3246410105,2018-03-03,1177076.3,967531.27,188986621.12789145,542512274.974871
-246582065.20877236,2794331.458749967,2255319.5712830015,2418113.6965391864,2313485.0999806426,2018-03-04,2218712.31,1781519.01,149409847.38949227,428197339.1648758
-189046759.27409858,3358541.4536407283,3176410.5642773607,2799851.386574257,2795242.2152092406,2018-03-05,2742871.53,2230053.99,115503805.86714192,327823692.47050416
-136213794.94584686,3886000.481567239,3755746.759164394,3841881.7641715836,3245619.0996959372,2018-03-06,3203122.41,2519131.06,84193714.85363455,235759912.93185312
-132633226.50248021,3916493.520050634,3741778.0361219416,3548417.237398009,3271655.927095919,2018-03-07,4507553.37,3470623.71,82050576.02520229,229360569.5353654
-103613524.81440127,4205433.208500106,4188180.871817446,4179283.428627288,3518370.363286327,2018-03-08,3419972.83,2864363.46,64925758.374347754,179034531.97001544
-74863837.26077068,4486896.002082164,4779260.104667979,4191449.8036627527,3758700.5678345966,2018-03-09,3250890.44,2689334.35,48065491.7534335,128807879.6163373
-30672553.930509627,4932672.476255798,5750424.549801619,5711095.959892972,4139331.8756444575,2018-03-10,3479853.91,2832299.24,22142391.547106955,51663841.994280085
-3928244.5185179114,5211872.875752029,5373034.340781941,5424653.3283548625,4377730.3092950685,2018-03-11,4342360.28,3337146.36,5930137.244027676,5103662.150282753
-6911546.098038614,5156231.379566135,4748478.360918272,5255387.688403659,4330220.185525089,2018-03-12,3648185.26,2790754.99,7346887.688892853,10089901.105053045
-15096792.686800897,5083119.175903932,4830563.332711606,4738749.671299924,4267792.499657652,2018-03-13,5344808.38,4343953.93,12312347.827185106,24484238.79396385
54627578.01478869,5784481.043931412,5658173.1415936565,6155263.450129619,4866658.300214195,2018-03-14,6867137.98,5489756.33,-28970732.835349787,-97044196.56340714
57288412.60788435,5806590.88469025,5775730.475635644,5449009.387196206,4885537.03897919,2018-03-15,6357153.0,4930724.06,-30473033.436683204,-101590143.41598307
50994054.54466015,5734671.886632102,5536935.87848431,5139167.4698669845,4824128.185275113,2018-03-16,4667689.08,3716263.52,-26839203.56465543,-90718474.0463869
150194778.6925581,6717761.31105839,6994031.133579287,6872500.308104978,5663550.261119496,2018-03-17,6875294.96,5458868.53,-85406835.37761776,-263672995.50438038
129154938.26962441,6452901.570300034,6836496.901143689,7326541.779917196,5437396.761884438,2018-03-18,5615859.9,4613908.21,-72940275.39774522,-227163062.0771049
93575350.31842023,6053064.742269214,6051055.788973692,5923372.607359213,5095991.5429436155,2018-03-19,5314373.17,4472182.88,-52078123.23113359,-165658009.67361602
92628125.57895428,6019002.289809048,5787149.048918136,5464737.3993904535,5066906.930860489,2018-03-20,6054738.37,5116787.38,-51658954.881280795,-164342646.54348922
96409439.8344602,5971893.898150151,6135588.842648374,5893233.384570168,5026682.895352143,2018-03-21,6826815.9,5913005.8,-53758118.119372785,-171357189.0821142
102048563.60324699,5948997.761767542,5853480.948009199,5838784.128814801,5007132.769134153,2018-03-22,5512035.33,4925778.06,-57321092.43680228,-181786242.07041532
131621959.49144906,6226420.5817298805,6219924.739739038,5736618.389991386,5244013.396301198,2018-03-23,4008326.65,3711085.6,-74806048.40127914,-233617178.9965865
164086667.49701113,6537940.384662702,6550598.007539868,5532586.742286791,5510008.119819973,2018-03-24,5227586.74,4619965.13,-94037260.6165976,-290202993.2502672
163406190.98543566,6545593.612695684,6283149.214616399,6015655.865291504,5516542.915539198,2018-03-25,4970364.06,4473153.96,-93797546.51109542,-289085754.08182794
179237467.71570963,6685039.28524628,6321807.003956101,5954651.476093467,5635610.187561016,2018-03-26,6133670.91,5616024.38,-103252517.2279372,-316781853.372906
225003289.39232713,7115896.975944937,6891321.485315614,6731343.8784110565,6003502.922579346,2018-03-27,6350306.2,5743746.71,-130339005.27130863,-396513548.8787574
211063128.19660443,6998187.40774243,7159076.502358516,7651257.475402683,5902995.270241455,2018-03-28,8582287.61,7811323.78,-121862781.12727086,-372044959.1252156
265127522.658413,7492112.954582355,7121865.882918471,7276196.428987521,6324739.210863033,2018-03-29,7363015.35,6638405.71,-154240056.33701602,-466954419.96650535
1016613373.2473929,14551137.36229997,15085636.803511804,16021551.746819664,12352167.412748624,2018-03-30,12176690.89,10927925.46,-599696495.1472315,-1779463998.9245055
878922114.0145273,13267618.327578016,14591760.272576544,14413711.953671245,11256220.100386031,2018-03-31,11278748.95,10156610.77,-517508992.5027295,-1538786609.890335
819960799.4709907,12685645.940360988,13964380.380499912,14699689.792028219,10504756.154470764,2018-04-01,9326921.27,8552479.35,-482865873.3780294,-1435633689.4859788
735626703.1612642,11905325.561965968,13224601.693403343,13817671.56281987,9854233.513541676,2018-04-02,9532990.22,8745489.29,-432768174.6620048,-1288163042.424365
573166071.4628248,10405781.872399144,10961567.555298438,10319854.982577473,8604122.471802685,2018-04-03,9176055.6,8274855.19,-336692532.5618487,-1004448433.877116
-126604536.40845132,3796733.6705736546,3963182.596314408,4231970.539961157,3094416.9594051586,2018-04-04,3771895.32,3451444.47,78415730.23991127,217754981.05950695
-93430587.91223621,4094535.0986709446,4450824.419805726,4754008.616063085,3342682.385814712,2018-04-05,2915055.94,2584733.26,58816008.01627594,159914794.62969294
-47902447.781894445,4530378.740545064,4443436.083545635,4669725.016183069,3706028.217596354,2018-04-06,3716970.57,3290630.48,31554506.750205018,80200375.91102353
-39018433.656893015,4626418.976900817,5504357.4548474355,5476052.496737528,3786093.2138714753,2018-04-07,4650087.25,4137264.98,26834027.754383937,65039558.74433355
13492357.411663473,5127588.747792423,4654710.165109046,4997254.850842343,4203898.889515631,2018-04-08,4317415.31,3833384.91,-5089426.385123537,-26718766.748116236
37233594.16798586,5349506.993690135,5445223.712424402,5159312.712533087,4388903.468902188,2018-04-09,4916546.48,4479387.83,-18848233.359627053,-68125230.90722257
52110554.04998714,5489277.61606038,5658420.561267027,5036314.556159995,4505424.781052986,2018-04-10,7060893.97,6323343.96,-27627774.676961415,-94112649.79322462
90126214.1526162,5843489.933969207,5245729.317251374,4914494.495821621,4800717.764390937,2018-04-11,5719121.32,5144349.61,-50630213.09340483,-161154548.47804004
72857192.97220963,5664944.475661803,6191569.5098116,6272608.760404567,4651871.385032087,2018-04-12,4925768.26,4274900.55,-39783755.94693111,-130274325.72529174
140764951.79459518,6314043.900734198,6597441.955366642,6347847.306830103,5193000.239172932,2018-04-13,4955951.73,4445276.84,-80208363.43070416,-249213528.5910473
181462104.04887205,6771047.772069303,6398387.0057740295,5933560.429711806,5573986.5283010015,2018-04-14,5934960.89,5111153.97,-104659213.52955522,-319899340.26528513
157391779.95073992,6613314.504317609,7453033.80668808,7170425.036450733,5442490.459838384,2018-04-15,5904150.09,4782715.57,-89647636.78597479,-277164065.1008803
182580322.77373606,6918849.043012655,6480818.069337935,5856713.026802056,5697202.678703872,2018-04-16,7603253.45,6190718.89,-105237704.62744468,-320922872.6667206
231145919.83279878,7437257.848935778,8542794.691998973,7986205.356780119,6129379.864956064,2018-04-17,9179593.09,7283796.97,-133160928.1257041,-404892971.573887
194877013.21835333,7190260.847329092,8576803.267478775,8798944.993449703,5923468.105843439,2018-04-18,9507550.23,7504171.54,-111421569.07461953,-341069878.3866324
195670442.4521981,7179915.111308276,8695822.826175023,8666723.583519192,5914843.26955189,2018-04-19,6670677.39,5141784.57,-111827986.05157179,-342531553.2952641
232982840.59416693,7588544.1422167495,7637273.901356488,8046704.555146166,6255501.342449619,2018-04-20,7753365.66,6032943.55,-134753699.50430843,-407638243.97014433
237548891.1672576,7607972.806263538,7426604.36567128,8504088.71193262,6271698.261299076,2018-04-21,6793803.83,5216087.55,-137632726.65883988,-415960863.19671315
251968165.1089993,7742110.592852381,6753797.058769913,7319488.531407443,6383523.698127515,2018-04-22,7058897.65,5480418.64,-146623582.43995517,-441090888.3874442
283106447.5331648,8066165.913154883,10082897.638469182,9459184.64494499,6653675.9696905045,2018-04-23,8991635.45,7095225.16,-163378592.3015868,-494796915.73663425
267210335.72176784,7888235.287293494,9937828.50366874,8471447.853721337,6505342.152142909,2018-04-24,10052878.22,8047009.91,-153921834.10616493,-467189123.27782655
336272952.78087384,8596890.226897191,9866119.47382332,10071838.239975512,7096120.114095702,2018-04-25,9547875.66,7562805.33,-195352021.20530835,-587591064.6748664
324497228.7099965,8458290.072584432,9298358.194347337,9782344.421291117,6980574.575477111,2018-04-26,7281885.08,5826147.75,-188632199.96298215,-567513939.70852
456914912.6182744,9783430.161686478,11086951.677214779,10920058.254484242,8085292.143069951,2018-04-27,7916179.31,6291028.22,-266888923.53548098,-797935641.6815188
584290577.6398273,11081048.542328618,13350989.263511892,13770723.862761037,9167065.936584968,2018-04-28,10502784.65,8150501.12,-341896894.5578633,-1020207317.5656784
964293109.3587952,14800659.842796108,15526551.03920951,15598082.535890674,12267960.688797731,2018-04-29,12074392.53,9758209.64,-568182693.0525732,-1683076444.2539287
745984556.439043,12647893.778428644,13500384.228240514,12980772.185073145,10473283.650662106,2018-04-30,12464011.32,10080235.11,-438592501.3631888,-1302186032.5552394
665918161.822573,11859591.554456774,11629966.636445416,12578839.881661274,9842992.217720803,2018-05-01,13778926.53,10888681.41,-391713822.6795381,-1163092269.9806328
469001606.24971575,9903712.388836022,10390472.902526017,10566037.458321922,8207986.211265062,2018-05-02,12779953.62,10186293.15,-274497620.98331946,-819044686.2258828
300103708.38836104,8213183.240270795,9603916.051122712,9960675.148817671,6794798.034522345,2018-05-03,9480205.54,7740627.05,-173837408.81685278,-525044875.77236205
-142976095.2977891,3818227.396940698,4122166.0587702864,3667510.7815883043,3120859.8238906777,2018-05-04,3081716.09,2431808.71,88390593.56752153,247442555.9182465
-44536550.57809168,4814203.134879993,5363663.218051635,5487625.525963892,3953440.047883253,2018-05-05,4882374.55,3844333.13,30137250.458120223,76055008.35777307
-32623222.577872336,4920370.459334036,4828565.991513679,5741554.296438504,4042190.0157866143,2018-05-06,4852630.6,3859217.33,22680634.074060697,55428690.39154461
19501269.510594428,5424638.353358214,5612681.713604036,5228076.259745609,4463729.878823422,2018-05-07,5630735.57,4477313.26,-8050432.062641918,-35756398.317909256
15844290.756646156,5416527.074613925,5556804.746362123,5617188.5790563505,4456949.301730491,2018-05-08,5961711.29,4782188.47,-5898079.555220635,-29297556.520279404
